"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.645327954E1	2.286754131E0	-6.469134331E0	-3.596776009E0	7.746982710E0
1.646323452E1	3.436973095E0	-6.738979816E0	-4.264599800E0	8.684091459E0
1.647329801E1	4.101221085E0	-7.639089108E0	-4.243643761E0	9.653196835E0
1.648332625E1	4.260034084E0	-8.821246147E0	-3.992047787E0	1.057821911E1
1.649326988E1	5.776966572E0	-9.128815651E0	-1.886655331E0	1.096668073E1
1.650325769E1	8.259860039E0	-7.237496376E0	-5.861120224E-1	1.099773472E1
1.651329959E1	1.074221992E1	-4.801623344E0	1.296837807E0	1.183776431E1
1.652327705E1	1.248105049E1	-2.676095009E0	2.992125511E0	1.311071779E1
1.653330027E1	1.372346401E1	-8.256816864E-1	3.660919189E0	1.422735197E1
1.654332539E1	1.512620831E1	1.407681227E0	3.355761528E0	1.555779160E1
1.655329344E1	1.645997238E1	2.911920071E0	2.820512772E0	1.695185127E1
1.656334347E1	1.741785812E1	4.713855743E0	2.410564423E0	1.820475318E1
1.657327648E1	1.790807533E1	6.022780418E0	9.744100571E-1	1.891884037E1
1.658328299E1	1.744018745E1	6.379434586E0	-1.369482994E0	1.862076281E1
1.659329525E1	1.641047478E1	5.592283726E0	-3.027079582E0	1.759944688E1
1.660327637E1	1.571987057E1	4.753874779E0	-4.241362572E0	1.696180452E1
1.661324994E1	1.537937260E1	4.430530071E0	-4.905270576E0	1.673966480E1
1.662323622E1	1.518832111E1	4.146691322E0	-4.876407146E0	1.648209616E1
1.663330936E1	1.553406239E1	4.106544495E0	-4.901588917E0	1.679870161E1
1.664341743E1	1.635202789E1	4.470411301E0	-3.940203667E0	1.740398226E1
1.665334796E1	1.683223534E1	4.375234604E0	-2.736105442E0	1.760548486E1
1.666336323E1	1.652735329E1	3.240123987E0	-2.378664494E0	1.700911094E1
1.667337137E1	1.543903923E1	1.954490185E0	-2.451169014E0	1.575411672E1
1.668332393E1	1.420784664E1	1.076695800E0	-2.189876556E0	1.441588497E1
1.669333172E1	1.316300106E1	2.688542604E-1	-2.350237846E0	1.337387369E1
1.670327061E1	1.205757523E1	-5.485826135E-1	-2.245589733E0	1.227716321E1
1.671324955E1	1.099255180E1	-1.305894256E0	-2.319415092E0	1.131022729E1
1.672326103E1	9.696112633E0	-2.356561184E0	-4.543700695E0	1.096417789E1
1.673328476E1	9.507123947E0	-2.700707197E0	-4.965076447E0	1.106034399E1
1.674325263E1	9.520954132E0	-3.256274700E0	-4.147470474E0	1.088363009E1
1.675325156E1	8.753520012E0	-4.741733074E0	-2.954784870E0	1.038455097E1
1.676323103E1	6.505110741E0	-6.959914207E0	-2.422515392E0	9.829824635E0
1.677332827E1	3.998421431E0	-8.404300690E0	-1.988561630E0	9.517038477E0
1.678330588E1	5.563058257E-1	-9.829613686E0	-2.157668114E0	1.007900358E1
1.679327919E1	-2.373453379E0	-9.550752640E0	-2.564661503E0	1.016993833E1
1.680332085E1	-3.656566143E0	-7.710912704E0	-1.825150967E0	8.726959765E0
1.681341667E1	-3.940968037E0	-5.848067284E0	-6.347188950E-1	7.080535862E0
1.682333809E1	-4.887857914E0	-4.566571712E0	-6.475257874E-2	6.689463737E0
1.683335529E1	-6.889733315E0	-4.026813507E0	-4.265470505E-1	7.991595245E0
1.684333040E1	-8.757815361E0	-3.791725636E0	-1.134210587E0	9.610564336E0
1.685333245E1	-9.842844009E0	-3.386307955E0	-1.717487812E0	1.054980683E1
1.686328197E1	-1.041541386E1	-2.749318123E0	-1.325544357E0	1.085341715E1
1.687324374E1	-1.051623917E1	-2.474059343E0	-5.125122070E-1	1.081549465E1
1.688323312E1	-1.007617188E1	-2.210481882E0	7.692356110E-1	1.034442812E1
1.689324081E1	-9.551103592E0	-1.850324392E0	2.444417000E0	1.003107445E1
1.690324415E1	-9.161320686E0	-1.765125990E0	3.203605652E0	9.864509904E0
1.691322883E1	-8.978260994E0	-1.833467960E0	3.107577324E0	9.676146550E0
1.692322116E1	-9.150713921E0	-1.946318388E0	2.957576752E0	9.811777656E0
1.693323183E1	-9.260805130E0	-1.742145538E0	2.782670975E0	9.825519858E0
1.694326666E1	-8.561182022E0	-6.192820072E-1	2.444420815E0	8.924827222E0
1.695325708E1	-8.395923615E0	-6.519179344E-1	1.910120010E0	8.635107920E0
1.696324229E1	-8.722552299E0	-9.881300926E-1	1.396242142E0	8.888690107E0
1.697331890E1	-9.271480560E0	-1.891074896E0	1.130951881E0	9.529720258E0
1.698329170E1	-9.648205757E0	-3.030934095E0	1.176558495E0	1.018129293E1
1.699324010E1	-9.372821808E0	-3.781007290E0	1.062897682E0	1.016245818E1
1.700323130E1	-8.291892052E0	-4.102422714E0	6.204681396E-1	9.272018477E0
1.701323140E1	-6.897244930E0	-4.654618740E0	1.995391846E-1	8.323297371E0
1.702324845E1	-5.785788536E0	-5.314794540E0	1.077461243E-2	7.856367232E0
1.703322547E1	-4.993076324E0	-6.544801712E0	-4.209051132E-1	8.242718104E0
1.704322199E1	-3.777842045E0	-7.485060692E0	-1.207484245E0	8.470905635E0
1.705321974E1	-2.106739044E0	-8.273041725E0	-2.403497696E0	8.868955404E0
1.706328762E1	-4.230902195E-1	-9.048563004E0	-3.215913296E0	9.612366831E0
1.707326206E1	1.836500287E0	-9.102380753E0	-3.452915668E0	9.907002336E0
1.708347078E1	4.122009277E0	-8.769896507E0	-4.330177307E0	1.061378729E1
1.709338914E1	5.419449329E0	-8.701747894E0	-5.012016296E0	1.141101024E1
1.710341232E1	6.490913868E0	-8.520651817E0	-4.601478577E0	1.165791900E1
1.711333341E1	8.335715294E0	-8.003402710E0	-3.398768425E0	1.204534064E1
1.712328096E1	1.052072525E1	-6.306505203E0	-1.869661808E0	1.240779203E1
1.713326223E1	1.302602482E1	-3.899598837E0	-5.254030228E-1	1.360735985E1
1.714327486E1	1.507844067E1	-1.355238557E0	1.003432274E0	1.517243951E1
1.715324168E1	1.636086464E1	7.829445601E-1	2.118502617E0	1.651602093E1
1.716325459E1	1.742085648E1	2.576759815E0	2.118259430E0	1.773733223E1
1.717325755E1	1.919798851E1	5.266004562E0	6.446018219E-1	1.991755704E1
1.718325902E1	1.918435478E1	6.096140862E0	-8.470926285E-1	2.014745561E1
1.719327676E1	1.833178902E1	5.735344887E0	-2.355015278E0	1.935186726E1
1.720326913E1	1.755252266E1	5.089637280E0	-3.677563667E0	1.864188654E1
1.721326832E1	1.688739204E1	4.224337101E0	-4.914616108E0	1.808818635E1
1.722325991E1	1.567588711E1	2.606744528E0	-5.833134651E0	1.692790635E1
1.723326870E1	1.462650204E1	1.879696250E0	-5.639375210E0	1.578829860E1
1.724325310E1	1.445912552E1	1.932948470E0	-5.549546242E0	1.560769246E1
1.725325130E1	1.537419415E1	2.670962811E0	-4.629427433E0	1.627671608E1
1.726327190E1	1.660271645E1	3.782233477E0	-2.922037125E0	1.727697266E1
1.727328420E1	1.737791061E1	4.004202843E0	-2.306364059E0	1.798178892E1
1.728353935E1	1.649438667E1	3.322752476E0	-2.582087517E0	1.702270988E1
1.729340042E1	1.495774937E1	2.769620657E0	-2.907945156E0	1.548745330E1
1.730334946E1	1.424296761E1	2.449851274E0	-3.376610279E0	1.484134072E1
1.731397298E1	1.373916817E1	2.229067087E0	-3.794363976E0	1.442673490E1
1.732366824E1	1.310386086E1	1.866798520E0	-4.377596378E0	1.394128603E1
1.733350037E1	1.280401802E1	9.539220333E-1	-5.075713634E0	1.380636497E1
1.734336894E1	1.167738724E1	-6.221575737E-1	-4.539005756E0	1.254396373E1
1.735336522E1	1.022224236E1	-1.719012737E0	-3.188227654E0	1.084500065E1
1.736331986E1	8.991363525E0	-2.872302532E0	-2.591689110E0	9.788339610E0
1.737328368E1	7.691447258E0	-3.679906368E0	-2.953159809E0	9.023371025E0
1.738333009E1	6.231032848E0	-4.217922211E0	-3.797092438E0	8.428199637E0
1.739329129E1	4.623551369E0	-4.614916801E0	-4.053831577E0	7.688188005E0
1.740329190E1	1.017111778E0	-5.104233742E0	-2.877640724E0	5.947145080E0
1.741326970E1	6.208114624E-1	-4.739549637E0	-2.235112190E0	5.276785398E0
1.742332560E1	1.089327097E0	-4.085051537E0	-2.741127014E-1	4.236675271E0
1.743330405E1	7.602251172E-1	-3.917521000E0	5.771665573E-1	4.032125277E0
1.744330127E1	-7.970080376E-1	-4.469696045E0	1.601829529E-1	4.543023566E0
1.745331339E1	-3.730058193E0	-6.251049042E0	5.826845169E-1	7.302634421E0
1.746329144E1	-7.414058685E0	-7.297201157E0	1.396540642E0	1.049608197E1
1.747326997E1	-9.879892349E0	-6.244783401E0	1.927254677E0	1.184583906E1
1.748333474E1	-1.144227505E1	-4.395781517E0	1.715112686E0	1.237700145E1
1.749327262E1	-1.262593079E1	-2.954644442E0	1.761651039E0	1.308615552E1
1.750325656E1	-1.350526810E1	-2.504140139E0	2.249088287E0	1.391838289E1
1.751324503E1	-1.357295704E1	-2.243540049E0	3.011767387E0	1.408294634E1
1.752331526E1	-1.258168411E1	-1.900585890E0	3.543263435E0	1.320854714E1
1.753334288E1	-1.118776131E1	-1.658422947E0	3.690532684E0	1.189690721E1
1.754331169E1	-1.021998405E1	-1.218889475E0	3.604248047E0	1.090524505E1
1.755328960E1	-1.016502094E1	-1.257998705E0	2.971579552E0	1.066491897E1
1.756338505E1	-1.090250301E1	-1.541773796E0	2.501906395E0	1.129164178E1
1.757331927E1	-1.156573105E1	-1.619127274E0	2.226226807E0	1.188880960E1
1.758328639E1	-1.215415955E1	-1.746761799E0	1.998048782E0	1.244053737E1
1.759327894E1	-1.296983528E1	-2.415229559E0	1.932518959E0	1.333358881E1
1.760333272E1	-1.309478378E1	-3.633807898E0	1.853154182E0	1.371539655E1
1.761330411E1	-1.261782837E1	-4.765252113E0	2.100570679E0	1.365026072E1
1.762330030E1	-1.213248730E1	-5.568198204E0	2.738429070E0	1.362721810E1
1.763335890E1	-9.861243248E0	-7.036209106E0	2.031229019E0	1.228325072E1
1.764331670E1	-7.634109974E0	-7.668147087E0	4.652795792E-1	1.083035548E1
1.765329610E1	-4.930172443E0	-8.016017914E0	-1.122117996E0	9.477462335E0
1.766328230E1	-2.450124264E0	-8.097398758E0	-2.132849216E0	8.724678867E0
1.767326140E1	-6.088316441E-2	-8.522676468E0	-3.126560211E0	9.078276251E0
1.768328645E1	1.787060618E0	-8.330015182E0	-4.021135807E0	9.420842413E0
1.769330198E1	3.191397667E0	-7.548688889E0	-5.028191566E0	9.615114842E0
1.770330224E1	4.552766800E0	-7.109279633E0	-5.878121376E0	1.028697494E1
1.771330737E1	5.670941830E0	-7.440169811E0	-5.683180332E0	1.094596943E1
1.772330793E1	6.577943325E0	-7.581751823E0	-3.969743729E0	1.079403374E1
1.773332722E1	8.622019768E0	-5.900037289E0	-2.566634178E0	1.075812604E1
1.774331336E1	1.176408958E1	-3.516442299E0	-2.424109936E0	1.251540967E1
1.775327343E1	1.402668762E1	-1.569609404E0	-1.456786156E0	1.418921651E1
1.776337346E1	1.531721878E1	1.881830692E-1	-2.207832336E-1	1.531996571E1
1.777331548E1	1.683959961E1	2.175017595E0	3.748006821E-1	1.698361835E1
1.778330349E1	1.778473473E1	3.348460197E0	-1.922893524E-1	1.809823058E1
1.779326850E1	1.791418648E1	3.867037773E0	-3.003911972E-1	1.832927421E1
1.780324450E1	1.764287376E1	3.922594547E0	-9.199953079E-1	1.809707529E1
1.781330350E1	1.706156540E1	3.567641020E0	-2.335210800E0	1.758630961E1
1.782335950E1	1.640364456E1	2.990256786E0	-3.704288483E0	1.708048429E1
1.783337400E1	1.642881203E1	2.744373322E0	-4.998758316E0	1.739037188E1
1.784333475E1	1.688507271E1	3.160743952E0	-5.824708462E0	1.813899698E1
1.785354012E1	1.774160385E1	4.362566471E0	-6.489702225E0	1.938846895E1
1.786343631E1	1.812081146E1	4.883796692E0	-6.646746635E0	1.990965894E1
1.787336791E1	1.831775665E1	5.363247871E0	-6.511414528E0	2.016688265E1
1.788334570E1	1.812160683E1	5.463441372E0	-6.049540520E0	1.987055022E1
1.789334210E1	1.725928688E1	4.788860321E0	-5.953521729E0	1.887486656E1
1.790334280E1	1.595315742E1	3.854431152E0	-5.685229778E0	1.736898699E1
1.791336715E1	1.426680756E1	2.795785189E0	-5.098443985E0	1.540624366E1
1.792331432E1	1.259583378E1	2.017576933E0	-4.283799648E0	1.345646999E1
1.793341141E1	1.136935234E1	1.313237548E0	-3.890024662E0	1.208797160E1
1.794335646E1	1.042307854E1	9.665437937E-1	-3.850164890E0	1.115340947E1
1.795335848E1	1.012699318E1	9.577611089E-1	-3.738998890E0	1.083759244E1
1.796339349E1	1.044469261E1	1.331608653E0	-4.258401394E0	1.135776245E1
1.797329349E1	1.086006737E1	1.825539470E0	-5.306374073E0	1.222420809E1
1.798333250E1	1.099058056E1	1.764578581E0	-6.413840771E0	1.284694329E1
1.799331400E1	1.056488705E1	1.030441046E0	-6.317188740E0	1.235255118E1
1.800329075E1	9.920416832E0	-1.251341105E-1	-5.405277729E0	1.129811294E1
1.801333112E1	9.005228043E0	-1.810598373E0	-4.325089455E0	1.015277289E1
1.802331931E1	6.813766956E0	-4.362218857E0	-3.504979610E0	8.817100179E0
1.803340441E1	3.920810223E0	-7.286389828E0	-2.449728489E0	8.629333647E0
1.804342695E1	1.292927027E0	-8.395897865E0	-2.007030487E0	8.728741756E0
1.805339823E1	-7.434911728E-1	-8.360726357E0	-2.703630924E0	8.818398069E0
1.806332386E1	-2.685090065E0	-7.888922691E0	-3.561014652E0	9.062319529E0
1.807327668E1	-4.954958916E0	-7.308004379E0	-3.701367855E0	9.573853449E0
1.808326609E1	-1.031166363E1	-6.441700459E0	-5.627546310E-1	1.217138465E1
1.809324080E1	-1.282808304E1	-6.065809250E0	3.739242554E-1	1.419484328E1
1.810327615E1	-1.469719982E1	-5.434544563E0	5.655517578E-1	1.567998106E1
1.811328432E1	-1.554729176E1	-4.962888718E0	1.158889771E0	1.636128268E1
1.812328841E1	-1.555172062E1	-4.790783882E0	2.346719742E0	1.644125050E1
1.813327246E1	-1.524284649E1	-4.725024223E0	3.110326767E0	1.625867017E1
1.814325598E1	-1.424100208E1	-3.891005993E0	3.837155342E0	1.525351858E1
1.815327824E1	-1.266481018E1	-2.554756165E0	4.613437653E0	1.371889219E1
1.816329637E1	-1.111096096E1	-1.361479759E0	4.773430824E0	1.216933533E1
1.817327093E1	-9.905850410E0	-6.539683342E-1	4.503941536E0	1.090133186E1
1.818325922E1	-8.885845184E0	-5.666708946E-2	4.156928062E0	9.810275568E0
1.819323736E1	-7.660220146E0	6.136624813E-1	3.774349213E0	8.561615870E0
1.820326943E1	-6.499722481E0	1.426513076E0	3.126054764E0	7.352111960E0
1.821334796E1	-5.686646461E0	2.123751402E0	2.311074257E0	6.495331571E0
1.822330923E1	-4.972793579E0	2.617631674E0	1.573188782E0	5.835717137E0
1.823331837E1	-4.177934647E0	3.082565069E0	8.860664368E-1	5.267111072E0
1.824329293E1	-3.217673302E0	3.667424202E0	2.736301422E-1	4.886542255E0
1.825328522E1	-2.178435326E0	4.243160248E0	-7.121562958E-2	4.770226517E0
1.826336236E1	-1.331231952E0	4.652380943E0	-6.478118896E-2	4.839527203E0
1.827336393E1	-8.174469471E-1	4.801326752E0	-2.641391754E-2	4.870488249E0
1.828332071E1	-6.421271563E-1	4.742722034E0	-2.066364288E-1	4.790452817E0
1.829329461E1	-5.676909685E-1	4.583916187E0	-3.817424774E-1	4.634683157E0
1.830330805E1	-4.731966257E-1	4.461359024E0	-3.888111115E-1	4.503200358E0
1.831328928E1	2.581374645E-1	4.481444359E0	2.496824265E-1	4.495811362E0
1.832329889E1	5.179035664E-1	4.453970909E0	7.071056366E-1	4.539391958E0
1.833330269E1	3.986995220E-1	4.285908222E0	6.216249466E-1	4.349067506E0
1.834325910E1	7.523632050E-2	4.097491741E0	2.396011353E-1	4.105180602E0
1.835329980E1	-3.470531702E-1	3.889937162E0	1.728153229E-2	3.905426440E0
1.836338415E1	-6.923674345E-1	3.606152534E0	-1.395473480E-1	3.674667635E0
1.837336732E1	-8.385078907E-1	3.437946796E0	-1.433658600E-1	3.541627793E0
1.838333391E1	-7.808288932E-1	3.302277088E0	1.445350647E-1	3.396412536E0
1.839332021E1	-6.285849810E-1	3.128330946E0	5.929527283E-1	3.245484020E0
1.840329285E1	-4.458172321E-1	3.083389282E0	7.666664124E-1	3.208398332E0
1.841326818E1	-1.206864119E-1	3.127202034E0	6.778764725E-1	3.202104665E0
1.842326934E1	2.515039444E-1	3.425523520E0	6.615438461E-1	3.497871621E0
1.843326592E1	5.423084497E-1	3.631296635E0	3.434495926E-1	3.687596958E0
1.844328621E1	6.897237301E-1	3.738494873E0	-2.789354324E-1	3.811806359E0
1.845334235E1	6.928745508E-1	3.842065811E0	-8.117551804E-1	3.987542014E0
1.846330343E1	6.335114241E-1	3.852583885E0	-8.427171707E-1	3.994234789E0
1.847326496E1	4.879250526E-1	3.691359997E0	-4.373455048E-1	3.749063960E0
1.848326773E1	2.688376904E-1	3.480826855E0	-2.355041504E-1	3.499127248E0
1.849327312E1	1.711411476E-1	3.363667965E0	-1.855249405E-1	3.373124809E0
1.850327731E1	1.763615608E-1	3.361798763E0	-1.751461029E-1	3.370974708E0
1.851325890E1	1.615409851E-1	3.355408430E0	-3.713264465E-1	3.379755102E0
1.852331970E1	1.618242264E-1	3.313207150E0	-6.574058533E-1	3.381672833E0
1.853332760E1	2.114911079E-1	3.292968988E0	-6.486454010E-1	3.362902631E0
1.854329155E1	6.801761389E-1	3.300330639E0	-3.893432617E-1	3.392109975E0
1.855333202E1	9.045386314E-1	3.341557741E0	9.416007996E-2	3.463100402E0
1.856328926E1	9.211194515E-1	3.236922503E0	3.263454437E-1	3.381217189E0
1.857325138E1	7.270668745E-1	3.056543112E0	1.806888580E-1	3.147019304E0
1.858325344E1	3.311072588E-1	2.848749161E0	-1.507282257E-1	2.871884886E0
1.859327547E1	1.021611691E-2	2.729970932E0	-2.573423386E-1	2.742092401E0
1.860329298E1	-2.331134081E-1	2.730197191E0	-3.964748383E-1	2.768665899E0
1.861334274E1	-5.265594125E-1	2.578919649E0	-5.278406143E-1	2.684531074E0
1.862336662E1	-7.189925909E-1	2.308818102E0	-3.541831970E-1	2.443979769E0
1.863330806E1	-6.504839063E-1	2.160021305E0	1.097517014E-1	2.258509860E0
1.864326578E1	-5.408931971E-1	1.993035197E0	-7.111167908E-2	2.066352250E0
1.865328664E1	-4.086480141E-1	1.942967772E0	-1.260967255E-1	1.989476652E0
1.866331807E1	-3.616117835E-1	1.949143887E0	-2.650394440E-1	2.000042719E0
1.867333278E1	-3.487004638E-1	2.049894094E0	-2.842712402E-1	2.098682432E0
1.868329864E1	-3.584266305E-1	2.164711475E0	-2.496929169E-1	2.208345981E0
1.869332107E1	-4.965447783E-1	2.067950010E0	-3.078536987E-1	2.148894567E0
1.870331229E1	-5.380948186E-1	1.853339195E0	-7.736778259E-2	1.931423822E0
1.871334539E1	-5.643963218E-1	1.637844324E0	1.403903961E-1	1.738041053E0
1.872332845E1	-5.097372532E-1	1.514985323E0	2.383403778E-1	1.616112227E0
1.873329847E1	-3.203486800E-1	1.607000828E0	3.544979095E-1	1.676527275E0
1.874333249E1	-7.717275620E-2	1.780547619E0	1.215734482E-1	1.786360983E0
1.875336199E1	1.041816473E-1	1.909797549E0	-1.884183884E-1	1.921895414E0
1.876330925E1	2.865579128E-1	2.072883606E0	-3.286056519E-1	2.118240675E0
1.877326337E1	3.342336416E-1	2.018098116E0	-2.403964996E-1	2.059665655E0
1.878326194E1	3.707313538E-1	1.942316413E0	-1.559114456E-1	1.983517876E0
1.879327472E1	4.759224653E-1	1.944334626E0	-1.947097778E-1	2.011181551E0
1.880326061E1	6.147392988E-1	2.052199602E0	-2.294797897E-1	2.154550669E0
1.881329255E1	8.381516933E-1	2.091518164E0	1.068544388E-1	2.255740313E0
1.882334053E1	7.494045496E-1	1.950966001E0	4.389514923E-1	2.135545346E0
1.883334351E1	4.175800085E-1	1.567199230E0	3.867149353E-1	1.667343675E0
1.884334251E1	-1.058657169E-1	1.071303368E0	-1.813077927E-1	1.091682633E0
1.885344250E1	-7.585421205E-1	6.314326525E-1	-3.461828232E-1	1.045913902E0
1.886338750E1	-1.063598990E0	3.825149536E-1	-1.282196045E-1	1.137541546E0
1.887332600E1	-8.949810863E-1	3.231449425E-1	5.176162720E-2	9.529391716E-1
1.888336375E1	-4.318655729E-1	6.642930508E-1	-2.641391754E-2	7.927741327E-1
1.889336363E1	-3.512580991E-1	7.584918737E-1	-2.266674042E-1	8.660659829E-1
1.890333156E1	-3.583921790E-1	7.251598239E-1	-8.234672546E-1	1.154296341E0
1.891328553E1	-3.873517513E-1	8.164359927E-1	-1.364483833E0	1.636589515E0
1.892329352E1	-3.129975796E-1	9.164851308E-1	-1.553790092E0	1.830894899E0
1.893324751E1	-4.748477340E-1	8.039477468E-1	-1.406367302E0	1.688099919E0
1.894325600E1	-9.037902355E-1	4.753739238E-1	-1.027368546E0	1.448552134E0
1.895326575E1	-8.764974475E-1	3.555045724E-1	-1.859331131E-1	9.639514505E-1
1.896328513E1	-4.709458351E-1	4.992666245E-1	5.015602112E-1	8.500704602E-1
1.897325281E1	-8.217787743E-2	7.562611103E-1	6.631813049E-1	1.009204396E0
1.898326516E1	6.660366058E-2	7.827422023E-1	3.951654434E-1	8.793617745E-1
1.899329683E1	-1.610274315E-1	7.227240801E-1	-6.327056885E-2	7.431440604E-1
1.900329016E1	-1.288366318E-1	8.339534998E-1	-2.498235703E-1	8.800506427E-1
1.901327733E1	1.909935474E-2	1.069879055E0	-4.502239227E-1	1.160908075E0
1.902324842E1	-1.170328856E-1	1.005610824E0	-5.228977203E-1	1.139461211E0
1.903326546E1	-2.628119588E-1	9.383744001E-1	-3.727216721E-1	1.043330286E0
1.904356548E1	-9.361803532E-2	1.076902270E0	-1.471996307E-2	1.081064065E0
1.905344699E1	2.110103369E-1	9.961940050E-1	6.972732544E-1	1.234146608E0
1.906337024E1	8.719491959E-2	6.580948830E-1	7.137432098E-1	9.747416061E-1
1.907339687E1	-2.842968702E-1	8.713643551E-1	1.856489182E-1	9.351823729E-1
1.908334819E1	-2.569923401E-1	1.019104600E0	-2.457208633E-1	1.079350727E0
1.909339034E1	-2.202974558E-1	1.006948709E0	-3.317956924E-1	1.082850430E0
1.910340842E1	-3.352549076E-1	7.512602210E-1	-4.712200165E-2	8.240195724E-1
1.911335596E1	-3.961213827E-1	5.318625569E-1	1.700630188E-1	6.846249774E-1
1.912332873E1	-1.761155725E-1	6.216420531E-1	2.505111694E-1	6.929728588E-1
1.913330962E1	-1.344312429E-1	6.135246754E-1	9.167194366E-2	6.347346151E-1
1.914329656E1	-1.647893190E-1	6.106798053E-1	-1.386651993E-1	6.475441157E-1
1.915329803E1	-2.375032902E-1	6.490925550E-1	-3.119773865E-1	7.583263463E-1
1.916336026E1	-3.196761608E-1	6.915808320E-1	-4.028673172E-1	8.618462567E-1
1.917340888E1	-3.540484905E-1	7.743211985E-1	-5.921735764E-1	1.037108093E0
1.918350519E1	-4.834195077E-1	7.247575521E-1	-8.381872177E-1	1.208935789E0
1.919345684E1	-4.321243167E-1	7.472432852E-1	-6.478662491E-1	1.079275048E0
1.920339117E1	-3.468091190E-1	7.177433968E-1	-2.225122452E-1	8.276133444E-1
1.921332584E1	-2.059404850E-1	6.013563871E-1	1.237926483E-1	6.475844404E-1
1.922330567E1	-1.155427694E-1	5.296747684E-1	5.210056305E-1	7.518991680E-1
1.923328708E1	-1.863080263E-1	4.988607764E-1	5.920705795E-1	7.963167247E-1
1.924335479E1	-2.208963037E-1	5.361229181E-1	4.675712585E-1	7.448797501E-1
1.925332615E1	-2.911475599E-1	5.615411401E-1	1.464824677E-1	6.492707193E-1
1.926331682E1	-3.498304486E-1	5.539470315E-1	-2.021484375E-1	6.856403192E-1
1.927329016E1	-3.517920077E-1	5.885646343E-1	-2.991905212E-1	7.481182483E-1
1.928327933E1	-3.666664362E-1	5.955166817E-1	-2.607288361E-1	7.463671479E-1
1.929333742E1	-3.343257904E-1	5.995574594E-1	-1.610031128E-1	7.050992012E-1
1.930331596E1	-3.170387745E-1	6.768816710E-1	-8.742046356E-2	7.525454926E-1
1.931331973E1	-3.542876244E-1	7.048701048E-1	-1.440849304E-1	8.019489090E-1
1.932331311E1	-3.270315826E-1	7.196365595E-1	-2.938385010E-1	8.433074756E-1
1.933338181E1	-3.362418413E-1	7.574505806E-1	-2.985897064E-1	8.808778410E-1
1.934341215E1	-3.514450788E-1	7.429075241E-1	-3.625631332E-1	8.982634683E-1
1.935335083E1	-3.446342945E-1	7.536630630E-1	-3.092298508E-1	8.845359858E-1
1.936344516E1	-2.957374752E-1	7.232471704E-1	-9.293937683E-2	7.868829974E-1
1.937336383E1	-2.235931456E-1	6.622205973E-1	1.879663467E-1	7.237826757E-1
1.938331117E1	-2.128945589E-1	6.111041903E-1	2.821245193E-1	7.059508971E-1
1.939328333E1	-2.164989859E-1	6.092430949E-1	2.554368973E-1	6.951956330E-1
1.940329292E1	-2.743294239E-1	6.417478323E-1	1.738214493E-1	7.192432199E-1
1.941349121E1	-3.150747716E-1	6.630926728E-1	6.706333160E-2	7.371984095E-1
1.942336735E1	-2.987503409E-1	6.457391381E-1	4.432678223E-3	7.115127893E-1
